halo_ID,M,c,rho0,rs,radius,density,enclosed_mass,velocity_dispersion_sq,luminosity
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.14677992676220689,23.273453604497245,0.037705622688017616,0.2740197297236545,-0.0063229461640761046
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.1592282793341092,20.968763751461,0.04381546569725316,0.2820877228975679,-0.006387552252615902
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.17273237219129878,18.85472984496452,0.050828990001523355,0.2900731220296045,-0.006401273069291455
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.1873817422860384,16.919471402414135,0.05886354199406049,0.29794310565175036,-0.006360632158482459
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.20327352016717118,15.151493168318941,0.06804875674662916,0.30566329625616745,-0.0062631369601314196
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.22051307399030456,13.539701817914032,0.0785273291191538,0.31319790680478,-0.0061074429605008345
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.23921470814626375,12.073420123428841,0.0904557404688154,0.32050991182119687,-0.005893490096501591
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.25950242113997357,10.742398578181096,0.10400491953008184,0.32756124258717007,-0.005622602069941474
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.281510727744773,9.536824493418633,0.11936081316810265,0.3343130054378516,-0.005297540162550033
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.3053855508833415,8.447328602192687,0.1367248399474068,0.34072572155947756,-0.004922504739242688
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.33128518914872357,7.464989223306479,0.1563141967122882,0.34675958605808144,-0.004503079834559296
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.35938136638046275,6.581334056328915,0.17836198592061484,0.35237474338154817,-0.004046118968666522
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.38986037025490716,5.78833969559036,0.20311712930434242,0.35753157545422554,-0.0035595734951645304
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.4229242874389499,5.078428966795645,0.23084403171715112,0.36219099813807154,-0.0030522681475748043
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.4587923434967087,4.444466204224114,0.2618219578854213,0.36631476087477777,-0.0025336318130019598
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.4977023564332109,3.8797505992839274,0.29634408432624887,0.36986574362012664,-0.002013394655521762
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.5399123135125903,3.378007762314849,0.33471618906191536,0.37280824447404914,-0.001501265297064063
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.5857020818056664,2.9333796488836805,0.3772549429767628,0.37510825078100746,-0.0010066035967682418
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.6353752638084483,2.540413009307528,0.42428576890823,0.37673368597019274,-0.0005381054635352234
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.6892612104349695,2.194046525719599,0.47614023763484875,0.3776546240914076,-0.00010351595954058742
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.7477172047313224,1.8895968046361156,0.5331529739068719,0.377843463967466,0.0002906143437260879
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.8111308307896868,1.622743394696205,0.5956580502084328,0.37727505524379307,0.0006391171665293934
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.8799225435691069,1.389512999064703,0.663984850697417,0.375926769529193,0.0009383292026897781
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,0.9545484566618337,1.1862630499739053,0.7384533920979601,0.37377851149247465,0.0011861444388869427
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.0355033664891309,1.0096648091268485,0.8193690913102546,0.3708126674799369,0.0013819953320607893
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.1233240329780276,0.8566861523101525,0.9070169697661513,0.3670139932948745,0.0015267666245647727
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.218592738471087,0.7245741897137447,1.001655280436234,0.3623694486654403,0.001622649877903234
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.3219411484660286,0.6108378652965644,1.103508532220898,0.3568679941486108,0.0016729505148821422
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.4340544997832725,0.5132306692643132,1.2127598652811746,0.3505003773729869,0.0016818619824091523
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.5556761439304723,0.4297335875525955,1.3295426955059224,0.34325895023915015,0.0016542233583836114
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.687612475788147,0.3585384013747639,1.4539314919220216,0.3351375775136285,0.0015952771796892502
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.8307382802953678,0.29803143866004106,1.585931471790145,0.3261317204171494,0.0015104433989874312
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,1.986002532585912,0.24677786785889852,1.725466888630331,0.3162388059028089,0.0014051231899557006
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,2.154434690031882,0.20350661343337026,1.8723674440236966,0.3054590216726318,0.0012845428693809226
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,2.337151517913277,0.1670959616906265,2.026352174621961,0.2937967047708347,0.0011536435813404074
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,2.5353644939701114,0.13655991573848741,2.1870099616239402,0.2812625106171218,0.0010170167264323777
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,2.7503878409319458,0.11103534940426633,2.3537756129146374,0.2678765475149742,0.0008788786458694761
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,2.983647240283337,0.0897700018227412,2.525900351369755,0.25367262055869705,0.0007430712423810482
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,3.2366892850406015,0.07211134625322334,2.7024156537226154,0.2387036231142483,0.0006130689477816545
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,3.5111917342151306,0.057496356380786484,2.882089992380128,0.2230479133157969,0.0004919683770842964
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,3.8089746369540713,0.04544217633693337,3.0633795885155255,0.20681618915631897,0.0003824376941644714
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,4.132012400115334,0.03553766859516856,3.244377459993404,0.19015791895601863,0.0002866113131782942
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,4.482446879289308,0.027435753729506688,3.4227706615352353,0.17326583104715862,0.00020593452668876862
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,4.862601580065353,0.02084635224457311,3.5958242462246863,0.1563764395044326,0.00014099101815128303
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,5.274997063702619,0.015529584332171895,3.760421430438692,0.13976432397699862,9.137607028164739e-05
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,5.722367659350215,0.011288708464628814,3.913198808097888,0.1237282479602018,5.569316733877817e-05
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,6.207679593624761,0.00796219822263222,4.050813876356917,0.10856855649888429,3.1731829410889367e-05
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,6.7341506577508214,0.005414597606720182,4.170355224912921,0.09455775905750893,1.6821944484949733e-05
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,7.305271542664449,0.003526609681257377,4.269842968104636,0.08190928979022573,8.27637349693826e-06
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,7.92482898353917,0.0021861952739422558,4.348681806422636,0.07075185744814462,3.780410635595158e-06
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,8.596930867190787,0.0012834678152940059,4.407875498213785,0.0611168461071429,1.6090589623080208e-06
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,9.326033468832199,0.0007114978887837752,4.449860578472261,0.052942927622654824,6.426065042698214e-07
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,10.11697099876749,0.00037232435612218897,4.477981039731164,0.04609636226073726,2.4308941120987223e-07
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,10.974987654930557,0.000184353652999016,4.495805290397822,0.040400247827436064,8.804906865374448e-08
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,11.905772393787833,8.67639157140161e-05,4.506544142338951,0.035664019055933034,3.08667407066502e-08
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,12.91549665014884,3.904445918068489e-05,4.512729579705618,0.03170644225732282,1.0572697389990985e-08
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,14.010855255980157,1.690873656158447e-05,4.516157279176772,0.028369335475453294,3.564965413292455e-09
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,15.199110829529332,7.09095504724508e-06,4.517996124392324,0.025522815161842523,1.18952453901771e-09
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,16.488141929074178,2.895754334568548e-06,4.518956451728285,0.02306470864410805,3.9407998452332883e-10
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,17.886495290574352,1.1569685615335851e-06,4.519446994799771,0.020916649842823973,1.2983538916875157e-10
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,19.40344249557914,4.539703030008759e-07,4.5196930204845085,0.01901977147366748,4.257122045284147e-11
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,21.049041445120196,1.7545232636545757e-07,4.5198145351543495,0.017329856566115305,1.3889018117980004e-11
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,22.83420304718272,6.694019465746562e-08,4.519873774544732,0.015814043015077904,4.511482572393923e-12
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,24.770763559917086,2.5254014679119277e-08,4.519902328165293,0.014446119171741422,1.4574138492487146e-12
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,26.87156307025227,9.43218180496643e-09,4.519915952520434,0.013206687351086476,4.681672704419937e-13
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,29.150530628251758,3.4906310292439034e-09,4.519922393547936,0.012080115912140163,1.4949271960227977e-13
1.0,142340000000000.0,5.398049233627496,1697859.4831099217,120.58272366175501,31.622776601683796,1.2807479715958887e-09,4.519925412447553,0.011053733895166671,0.0
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.01,391.4240586504884,0.00010718493476652644,0.053447407216350905,0.0
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.010848096388007426,250.63438496204802,0.00013028395615408074,0.0771648297916173,-0.0003054466071680573
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.011768119524349986,237.35115516890482,0.00015820951525774655,0.08047732451651035,-0.0003501864032365969
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.012766169490574075,224.52838113605182,0.0001919335364809353,0.08394666358173102,-0.00040094081645683906
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.01384886371393873,212.16364392308046,0.0002326150067790569,0.08757832477699462,-0.00045838370541588145
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.015023380843318588,200.253886153485,0.00028163397655818495,0.09137768058004338,-0.0005232331168247247
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.016297508346206444,188.79542091119683,0.00034063128823531163,0.09534995305730672,-0.0005962467235583544
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.017679694142400303,177.78394285730795,0.0004115548974454493,0.09950016414671455,-0.0006782150274503611
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.019179102616724886,167.2145415578488,0.0004967137608568882,0.1038330811854663,-0.000769951941985867
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.020805675382171703,157.08171700030886,0.0005988403825622634,0.10835315758528098,-0.0008722823630808239
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.022570197196339205,147.37939726304018,0.0007211632377088178,0.11306446860348868,-0.0009860263462059286
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.024484367468222266,138.1009582878814,0.000867490426736833,0.11797064221421934,-0.0011119795132181595
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.026560877829466867,129.23924569237224,0.0010423060552131422,0.12307478503176587,-0.0012508896035323723
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.028813496284414607,120.78659854393116,0.0012508809811716138,0.12837940423284713,-0.0014034282379519847
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.031257158496882355,112.73487500444097,0.0014993997218926138,0.13388632327842678,-0.001570159278195415
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.03390806681894053,105.07547973999334,0.0017951054605023448,0.13959659578359565,-0.0017515020427026878
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.03678379771828634,97.79939297718586,0.0021464652512799987,0.14551041391232014,-0.001947691146456051
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.03990341831649379,90.89720107450032,0.0025633576259289957,0.1516270142400815,-0.0021587327860574305
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.043287612810830566,84.35912846506565,0.0030572849842426092,0.157944580915875,-0.0023843585344874105
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.04695881961786354,78.17507081564301,0.003641613200048742,0.16446014700090641,-0.0026239778087146716
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.0509413801481638,72.33462923612932,0.004331840979870074,0.17116949487731828,-0.002876630561321846
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.0552617001985409,66.82714536438202,0.005145901535871494,0.17806705675380688,-0.0031409421229203938
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.05994842503189409,61.64173714285445,0.006104499120781178,0.18514581643291744,-0.003415082489786377
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.06503262930552246,56.76733509653292,0.007231482894212319,0.19239721364245263,-0.003696732686048579
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.07054802310718641,52.19271891608502,0.008554260432596513,0.19981105236801897,-0.003983061102647623
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.07653117546501334,47.90655414608399,0.010104252959631563,0.2073754147541018,-0.004270712890200224
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.08302175681319744,43.89742877573855,0.01191739397873479,0.21507658226172674,-0.0045558155239427585
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.09006280202112786,40.153889528826376,0.014034672564593556,0.2228989658782468,-0.004834003530029941
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.09770099572992251,36.664477650541286,0.016502721878563338,0.23082504726618744,-0.005100465028346274
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.1059869818882502,33.417763991771565,0.019374452709700223,0.23883533280719865,-0.005350012181458031
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.11497569953977356,30.402383195941812,0.022709730848781317,0.24690832253956488,-0.005577176827124865
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.12472674708860455,27.607066799966102,0.026576095918780816,0.25502049600001675,-0.005776331508566534
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.13530477745798067,25.020675069057773,0.03104951787958274,0.26314631695437873,-0.005941834825085244
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.14677992676220689,22.63222739506046,0.036215185801322054,0.2712582589361824,-0.006068198540238259
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.1592282793341092,20.430931099538988,0.04216832159088237,0.27932685339870456,-0.006150272274206031
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.17273237219129878,18.406208495995184,0.04901500929514056,0.28732076212242946,-0.00618343995634797
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.1873817422860384,16.54772208013212,0.05687302819339294,0.29520687530096423,-0.006163820634406329
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.20327352016717118,14.845397732937949,0.06587267534391368,0.30295043645118197,-0.006088464853977761
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.22051307399030456,13.289445838330446,0.07615756045893882,0.31051519495480967,-0.005955536771315267
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.23921470814626375,11.87038023501444,0.08788535304087476,0.31786358663746467,-0.005764471577324217
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.25950242113997357,10.579034940853745,0.10122845865788214,0.3249569423265871,-0.005516097810468242
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.281510727744773,9.406578607232923,0.11637459813581724,0.3317557238028119,-0.0052127148131616416
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.3053855508833415,8.344526680357196,0.1335272603961948,0.3382197859726394,-0.0048581169910303455
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.33128518914872357,7.384751265975357,0.15290599671300362,0.3443086634479018,-0.004457558665821295
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.35938136638046275,6.519488713374752,0.17474652156227197,0.3499818790255982,-0.0040176561086199625
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.38986037025490716,5.741344953449714,0.1993005829133101,0.3551992708286985,-0.003546226673202778
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.4229242874389499,5.043298643951179,0.2268355631246059,0.3599213341049239,-0.003052068630979899
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.4587923434967087,4.418702192459193,0.2576337705790996,0.364109572899679,-0.002544689096923952
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.4977023564332109,3.8612807439653807,0.29199138204784386,0.367726856037541,-0.0020339910507859316
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.5399123135125903,3.3651292350110977,0.33021699665422555,0.37073777108389505,-0.001529933604974352
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.5857020818056664,2.9247076299174246,0.37262976439018264,0.3731089692386392,-0.0010421820657928894
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.6353752638084483,2.534834466608888,0.4195570554759736,0.3748094934671684,-0.0005797657329995476
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.6892612104349695,2.1906788497410234,0.47133164167651764,0.37581108163678784,-0.0001507616050679766
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.7477172047313224,1.8877510371897148,0.5282883668079349,0.3760884360457838,0.0002379788858704746
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.8111308307896868,1.6218917723738129,0.5907602912204609,0.375619450566724,0.0005810452796952592
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.8799225435691069,1.3892605193201104,0.6590743037137072,0.3743853867511853,0.0008746142233755884
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,0.9545484566618337,1.1863227598322061,0.7335462038444885,0.37237099075980706,0.0011165192353343703
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.0355033664891309,1.00983651261524,0.8144752673776828,0.36956454401910194,0.0013062418810962815
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.1233240329780276,0.8568382327927286,0.902138316922398,0.36595784223508065,0.0014448272126901765
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.218592738471087,0.7246282470162078,0.9967833275179243,0.3615461000342133,0.0015347311738192996
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.3219411484660286,0.6107558744297176,1.0986226015382694,0.3563277823373487,0.001579611905575612
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.4340544997832725,0.5130043772530576,1.2078255470362933,0.35030436895583067,0.0015840801600899694
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.5556761439304723,0.42937587685949063,1.3245110858349562,0.34348006625939714,0.0015534260853759278
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.687612475788147,0.3580763621371481,1.4487396995357633,0.3358614895934845,0.0014933403384023189
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.8307382802953678,0.29750090685081026,1.580505089357952,0.32745735293304157,0.0014096467922231624
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,1.986002532585912,0.24621920189170382,1.719725375298892,0.31827821849800897,0.0013080621231447253
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,2.154434690031882,0.20296149696153998,1.8662336871955634,0.30833637892847415,0.001193994492490782
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,2.337151517913277,0.16660503463837523,2.019767901147526,0.29764596778650704,0.0010723896427387858
2.0,187990000000000.0,6.560653213128429,2751933.595756475,108.85392932911942,2.5353644939701114,0.13616104817538477,2.179959147886623,0.2862234192367735,0.0009476283127264114
